Country,Month,Year,Average Policy Change, Standard Deviation
Greece,February,2007,0.0150762395586,0.059955555401
Croatia,February,2007,0.00174590447073,0.0
Rep. of Korea,February,2007,0.0403277997422,0.0538485148952
Canada,December,2013,0.00759276053202,0.151710163715
Montenegro,December,2013,-0.00837972959044,0.0292858082038
Lithuania,December,2013,0.00600267190466,0.00807674489258
Serbia and Kosovo: S/RES/1244 (1999),December,2013,0.00796088402764,0.0183924708389
Japan,December,2013,0.011654672709,0.0296735924317
Slovenia,December,2013,0.000117078498793,0.00045541297817
Germany,December,2013,-0.00974104837585,0.0915727178205
Spain,December,2013,0.00676343834712,0.041345263504
Netherlands,December,2013,0.00713761225661,0.0244750732286
New Zealand,December,2013,0.00698528060515,0.00686900110487
Turkey,December,2013,0.00387098287681,0.0651780145658
France,December,2013,0.0131257122203,0.078970146521
Slovakia,December,2013,-0.000301153315495,0.00253582977614
Norway,December,2013,-0.00530972737314,0.0249021187726
USA (EOIR),December,2013,0.00271790756671,0.0403533077318
Finland,December,2013,-0.000936386009232,0.00820400479437
Sweden,December,2013,0.00681136309353,0.0408447434799
Australia,December,2013,-0.0146163428235,0.161957733983
Bulgaria,December,2013,-0.0111647178465,0.0236458724724
Romania,December,2013,-0.00416569623031,0.00605680887311
Czech Rep.,December,2013,-0.00533631460152,0.015448798024
Portugal,December,2013,0.00398863382302,0.0110452086656
Cyprus,December,2013,0.000626554224742,0.00424066772346
Austria,December,2013,-0.00206181083826,0.0377129449756
Hungary,December,2013,-0.028555320504,0.0550139905965
Luxembourg,December,2013,-0.00574979349947,0.0142765100301
Ireland,December,2013,0.00792841840072,0.0497604864878
USA (INS/DHS),December,2013,0.031480701051,0.132889460533
Belgium,December,2013,-0.00488844200027,0.0464920061105
Denmark,December,2013,0.00243606389602,0.0158799648338
Poland,December,2013,-0.0319993576558,0.0435623419944
Croatia,December,2013,-0.000960884536163,0.00380077663703
Switzerland,December,2013,0.0107961927938,0.0619053918891
Estonia,December,2013,-0.0010060362173,0.0
Italy,December,2013,0.00193029636525,0.0307795231473
Malta,December,2013,-0.0112472944357,0.016792685082
United Kingdom of Great Britain and Northern Ireland,December,2013,-0.0204451503134,0.108650545221
Iceland,December,2013,0.000776522087818,0.00206352337482
Latvia,December,2013,-0.00291629405511,0.00400229064134
Greece,December,2013,-1.43741979597e-05,0.0157123568728
Rep. of Korea,December,2013,-0.00238548589039,0.0398470741562
Canada,November,2014,-0.00469842427585,0.119726003593
Montenegro,November,2014,4.70079672995e-05,0.00527667154706
Lithuania,November,2014,0.00663362297495,0.0123076801836
Slovenia,November,2014,-0.000474670402095,0.00050936007406
Germany,November,2014,-0.00516399004521,0.0850922464247
Spain,November,2014,0.011694662859,0.0648150828448
Netherlands,November,2014,-0.00532240054837,0.0294134743298
New Zealand,November,2014,-0.00493901553358,0.00868107272958
Turkey,November,2014,-0.00729374090229,0.0742585879991
Hungary,November,2014,0.0202777294042,0.060691743036
France,November,2014,-0.00162515616185,0.0997384575588
Slovakia,November,2014,0.000326587374196,0.00066184669413
Norway,November,2014,-0.000166375741133,0.0123747365838
USA (EOIR),November,2014,-0.0129588789924,0.0297037696038
Finland,November,2014,-0.000115127152436,0.00589954951287
Sweden,November,2014,-0.00752433059828,0.0389077095087
Australia,November,2014,-0.00551210918321,0.0917962867146
Bulgaria,November,2014,0.00140928300191,0.0110220814149
Romania,November,2014,-0.000559832433323,0.00556708126636
Czech Rep.,November,2014,0.000801957171957,0.00919191118199
Portugal,November,2014,0.0042659667346,0.00835593014564
Cyprus,November,2014,0.00494457512807,0.0112738421937
Liechtenstein,November,2014,-0.000368527731712,0.0
Austria,November,2014,0.00616189728074,0.0195191473273
Japan,November,2014,0.00441596472013,0.0457333849753
Luxembourg,November,2014,0.00544441412514,0.018479280886
Ireland,November,2014,0.00153257199819,0.0174101569918
USA (INS/DHS),November,2014,0.0019383641647,0.126321704591
Belgium,November,2014,0.00371461190901,0.047396701607
Denmark,November,2014,-0.00203840840216,0.0186871354205
Poland,November,2014,0.000446189776416,0.0369674174202
Croatia,November,2014,-0.00176272313018,0.0030034128987
Switzerland,November,2014,4.74995800838e-05,0.0399209180556
Estonia,November,2014,-0.000306672750256,0.0
Italy,November,2014,0.0191512201286,0.0432261401056
Malta,November,2014,-0.0011577528229,0.00592551672435
United Kingdom of Great Britain and Northern Ireland,November,2014,0.0321297948389,0.173997663781
Iceland,November,2014,-0.00191423480352,0.0022340305297
Latvia,November,2014,-0.00267981642779,0.0128391090031
Greece,November,2014,-0.00291355063235,0.0152182260162
Rep. of Korea,November,2014,0.00801658983889,0.0227488820518
Canada,August,2016,0.00833902426564,0.0344869093934
Slovenia,August,2016,-3.54352690835e-05,0.000575117480062
Germany,August,2016,0.104003393935,0.0875735031087
Spain,August,2016,-0.00389182642981,0.00992208481406
Hungary,August,2016,-0.055843135931,0.0360315337222
France,August,2016,-0.0219682805136,0.0611947735457
Norway,August,2016,-0.000737705899001,0.00486108413073
USA (EOIR),August,2016,-0.0104405171977,0.0349553203461
Finland,August,2016,-0.00301913087319,0.005170486987
Sweden,August,2016,-0.0129860288892,0.0312152021653
Australia,August,2016,-0.169405479689,0.313303003044
Bulgaria,August,2016,0.0209883768948,0.0200140266789
Czech Rep.,August,2016,0.00678874712691,0.0
Portugal,August,2016,0.00119316868636,0.00821785508465
Cyprus,August,2016,-0.00294307472161,0.00230062690261
Austria,August,2016,-0.00917255802234,0.0139335151573
Japan,August,2016,0.0107320927854,0.0385022936539
Luxembourg,August,2016,0.00256046969822,0.00150324432619
Ireland,August,2016,-0.0221820012496,0.0425432949323
USA (INS/DHS),August,2016,-0.0166040489406,0.050153089189
Belgium,August,2016,0.0106646489996,0.0263890232468
Denmark,August,2016,-0.00746639450556,0.00936980609751
Poland,August,2016,-0.128135308237,0.132607376064
Croatia,August,2016,-0.00059179672702,0.000697852102809
Switzerland,August,2016,-0.00593575014053,0.0229406893028
Italy,August,2016,-0.0197968594611,0.045620491793
Malta,August,2016,-0.00930041007484,0.0202307015246
Netherlands,August,2016,0.0145623332125,0.0304331901518
United Kingdom of Great Britain and Northern Ireland,August,2016,-0.00784447046026,0.0352337169956
Iceland,August,2016,0.00156960720205,0.00234167940269
Latvia,August,2016,0.000396982229485,0.0
Greece,August,2016,-0.037613255209,0.0376079315525
Rep. of Korea,August,2016,-0.017035254718,0.0365026895238
Canada,September,2012,-0.0149644491062,0.12776679917
Montenegro,September,2012,0.031382702558,0.03664770484
Lithuania,September,2012,-0.0213321334174,0.0
Japan,September,2012,0.0149878476148,0.051397488976
Germany,September,2012,0.0207555890519,0.080369279201
Spain,September,2012,-0.00472774682935,0.0118967651775
Netherlands,September,2012,-0.00206836060917,0.0151766730153
France,September,2012,-0.0133356582664,0.0654227092035
Norway,September,2012,0.000983486228586,0.0169052089677
USA (EOIR),September,2012,0.0119701384607,0.0683716080673
Finland,September,2012,0.00554867769848,0.012368934299
Sweden,September,2012,0.0170342670788,0.0881347181577
Australia,September,2012,1.06745997912e-05,0.0538643254709
Bulgaria,September,2012,0.00138465877669,0.00452180528391
Romania,September,2012,-0.0140828926242,0.0318620656535
Cyprus,September,2012,-0.0147352312184,0.0101408450161
Austria,September,2012,0.0085828336376,0.0331082835068
Hungary,September,2012,-0.00347206286649,0.00313064830977
Luxembourg,September,2012,-0.0355222350265,0.0178383694257
Ireland,September,2012,-0.00624601372838,0.0
USA (INS/DHS),September,2012,-0.0115853158199,0.057065451424
Belgium,September,2012,0.00850022919105,0.0398723392461
Poland,September,2012,0.0717588792462,0.0757052283164
Croatia,September,2012,0.00058269583969,0.00757676515628
Switzerland,September,2012,-0.0208900737483,0.0568492079331
Italy,September,2012,-0.00997502360172,0.0625049930229
Malta,September,2012,0.0297984569536,0.0227678656195
United Kingdom of Great Britain and Northern Ireland,September,2012,-0.00227697148363,0.0349736052595
Denmark,September,2012,0.0010944807145,0.0213572888625
Greece,September,2012,-0.00673226106143,0.0566590868957
Rep. of Korea,September,2012,-0.00575149181565,0.0126915773586
Canada,December,2002,-0.00717004266357,0.114333603902
Japan,December,2002,-0.000731291629099,0.000869400562119
Slovenia,December,2002,0.00478872630116,0.00761039369895
Germany,December,2002,-0.0147373597363,0.0467091967716
Spain,December,2002,0.000571798925943,0.0254900418602
Netherlands,December,2002,-0.0132250989554,0.0249789213711
New Zealand,December,2002,-0.0154332111907,0.075824521769
France,December,2002,0.0223792999641,0.0911171012374
Slovakia,December,2002,-0.00313228098901,0.0304065329056
Norway,December,2002,-0.0109521448186,0.0414789540482
USA (EOIR),December,2002,-0.00147072560796,0.0653323341263
Finland,December,2002,-0.00409775113377,0.0218592220652
Sweden,December,2002,0.0160256761805,0.103026417261
Australia,December,2002,-0.00547073176952,0.0558904594418
Czech Rep.,December,2002,0.0304923458891,0.0705171825325
Cyprus,December,2002,0.0312106699298,0.0570682841549
Austria,December,2002,0.0128280892021,0.0727520000117
Hungary,December,2002,-0.00915674953947,0.0138472120425
Luxembourg,December,2002,0.00463881210663,0.00675066813991
Ireland,December,2002,0.00678678127464,0.0424168381693
USA (INS/DHS),December,2002,-0.00452874814544,0.0497795740662
Belgium,December,2002,0.00453010062398,0.0349316499231
Denmark,December,2002,-0.00131563270955,0.0124558482692
Poland,December,2002,-0.00013325182306,0.0183349645262
Switzerland,December,2002,-0.0124797777172,0.0476120798833
United Kingdom of Great Britain and Northern Ireland,December,2002,0.0147095935578,0.109138660239
Greece,December,2002,-0.00406934832575,0.023276358561
Canada,May,2010,-0.0188633613023,0.0961598668945
Lithuania,May,2010,0.0055625430763,0.00379380815985
Slovenia,May,2010,-0.000196984309074,0.0
Germany,May,2010,0.00544676893193,0.0466670482414
Spain,May,2010,-0.00611591320949,0.01650473286
Netherlands,May,2010,-0.0209287888504,0.0317098905207
New Zealand,May,2010,0.0151560268637,0.0137464432152
Hungary,May,2010,0.0165908558927,0.049889796743
France,May,2010,0.0116822022826,0.0796674922332
Slovakia,May,2010,-0.000143651799432,0.00962503710137
Norway,May,2010,-0.000726439669634,0.0174651912314
USA (EOIR),May,2010,-0.00344878856637,0.0596490168252
Finland,May,2010,0.0111287075185,0.0302140589849
Sweden,May,2010,-0.0159121943426,0.0640043080826
Australia,May,2010,-0.0174447545457,0.0584023898219
Bulgaria,May,2010,-0.00893314513853,0.0163977129808
Romania,May,2010,-0.00387457897201,0.0150901393926
Cyprus,May,2010,-0.0062495855034,0.0440233729629
Austria,May,2010,0.00444536010902,0.023270350879
Japan,May,2010,0.00602508775671,0.00750865485561
Luxembourg,May,2010,0.000619443948388,0.00224497600133
Ireland,May,2010,-0.00324829594766,0.0154273198643
USA (INS/DHS),May,2010,0.0181693394323,0.0524238634696
Belgium,May,2010,-0.0107520467414,0.0689626702563
Denmark,May,2010,0.0109544722335,0.0138624377837
Poland,May,2010,0.0209096657737,0.0364750565062
Switzerland,May,2010,-0.00401971359346,0.0295059813043
Italy,May,2010,0.00771579343138,0.0599946144766
Malta,May,2010,-0.0171638680705,0.0154481584189
United Kingdom of Great Britain and Northern Ireland,May,2010,-0.000346068686108,0.0571905435206
Greece,May,2010,0.0090740254247,0.0394470052759
Canada,March,2013,-0.0427694203954,0.0878640571803
Montenegro,March,2013,-0.00406738333246,0.0243451600585
Lithuania,March,2013,-0.0149399663209,0.0
Slovenia,March,2013,-0.00133766868915,0.0
Germany,March,2013,0.00574895085801,0.1016083872
Spain,March,2013,0.00770013734347,0.0308942229117
Netherlands,March,2013,0.004463693289,0.0308285679759
Turkey,March,2013,0.0278505930326,0.103536702307
Hungary,March,2013,0.0575918566224,0.0573196805957
Cyprus,March,2013,-0.0143235735719,0.0197296845374
France,March,2013,0.0139821111141,0.0866499922554
Slovakia,March,2013,-0.00598272891099,0.0
Norway,March,2013,0.00546805301021,0.0159859508339
USA (EOIR),March,2013,0.0175408528086,0.0786251460569
Finland,March,2013,-0.00290716606039,0.00405852639835
Sweden,March,2013,-0.0145890797801,0.058872538788
Australia,March,2013,0.0260056937497,0.0633286678536
Bulgaria,March,2013,0.0251828634064,0.0382631611755
Czech Rep.,March,2013,-0.00831608904549,0.0078573997392
Portugal,March,2013,0.00395650509459,0.00427981005198
Austria,March,2013,0.000112497133315,0.0260765721899
Japan,March,2013,0.00767170111568,0.0245606341962
Luxembourg,March,2013,-0.0260715212877,0.0417007185048
Ireland,March,2013,-0.00126921592609,0.000262693899935
USA (INS/DHS),March,2013,0.0116866930041,0.0661057762684
Belgium,March,2013,0.00106362414309,0.0582267752617
Denmark,March,2013,0.00284982270844,0.0253290062948
Poland,March,2013,-0.00371356960654,0.080173609141
Switzerland,March,2013,-0.00868939275698,0.0282799661985
Italy,March,2013,0.000721096421635,0.0477266269271
Malta,March,2013,-0.0104794321992,0.0244520672761
United Kingdom of Great Britain and Northern Ireland,March,2013,0.0122936717625,0.0646311485678
Iceland,March,2013,0.212067610063,0.0
Latvia,March,2013,0.00778543949399,0.0
Greece,March,2013,0.000838396908622,0.0733830258407
Croatia,March,2013,-0.000253583343942,0.0112202023606
Rep. of Korea,March,2013,-0.000657192319667,0.00252651958965
Canada,April,2003,0.00586980639155,0.0763669071788
Japan,April,2003,0.000541183478785,0.00263979987771
Slovenia,April,2003,0.00345366391514,0.00868805687655
Germany,April,2003,-0.00642554727312,0.035336228202
Spain,April,2003,-0.0121953995617,0.0188140867668
Netherlands,April,2003,0.00818162930515,0.0336792208626
New Zealand,April,2003,-0.00211721251356,0.00462112195133
France,April,2003,0.0279981372693,0.0816412103819
Slovakia,April,2003,0.000337370747381,0.0352096528008
Norway,April,2003,0.00712585316398,0.0190467837463
USA (EOIR),April,2003,0.019951546564,0.0780760549243
Finland,April,2003,0.00368745220821,0.0486734920166
Sweden,April,2003,-0.00586350600261,0.105601356162
Australia,April,2003,0.00592103062518,0.0746594580739
Czech Rep.,April,2003,0.00948108055863,0.0716965636377
Cyprus,April,2003,-0.0158934063935,0.0370861302927
Austria,April,2003,-0.00059470213459,0.0545150355485
Hungary,April,2003,-0.00667357933978,0.0176281056547
Luxembourg,April,2003,0.00607784145017,0.0075206194628
Ireland,April,2003,-0.00674051313884,0.0432099905935
USA (INS/DHS),April,2003,0.00154389645937,0.0723393725341
Belgium,April,2003,0.0040290358106,0.0400392113057
Denmark,April,2003,0.00517736935376,0.0197161539269
Poland,April,2003,-0.0108080666918,0.0221899269293
Switzerland,April,2003,-0.00200896054842,0.0432879113216
Malta,April,2003,0.00975158449787,0.00750944764847
United Kingdom of Great Britain and Northern Ireland,April,2003,-0.0574846040582,0.102871537936
Greece,April,2003,-0.00328188071703,0.145133507049
Canada,January,2004,0.016977638287,0.0628792116141
Slovenia,January,2004,0.00466007936262,0.00639989335021
Germany,January,2004,0.0233336032185,0.0372888326044
Spain,January,2004,0.000438812101668,0.0340141566977
Netherlands,January,2004,0.0141953609758,0.0233678139539
Hungary,January,2004,-0.0119710615779,0.0146167341246
France,January,2004,-0.003457190614,0.0658418165103
Slovakia,January,2004,0.0158070378339,0.060465345598
Norway,January,2004,-0.0153940870756,0.0265351740161
USA (EOIR),January,2004,0.0136713302141,0.0975928442165
Finland,January,2004,-0.00119346408437,0.0285005220542
Sweden,January,2004,0.0018985574387,0.0560126456214
Australia,January,2004,-0.0282148508435,0.0429939056464
Czech Rep.,January,2004,0.00317162468182,0.0490611589445
Cyprus,January,2004,-0.0351609909969,0.0763377046041
Austria,January,2004,-0.0347750411007,0.0371496530284
Japan,January,2004,0.0250033557779,0.0226156918412
United Kingdom of Great Britain and Northern Ireland,January,2004,-0.00760906714172,0.0557224288469
Luxembourg,January,2004,0.0100573361057,0.0133294809477
Ireland,January,2004,-0.0101557133393,0.0190573883086
USA (INS/DHS),January,2004,-0.0009360143626,0.0702536069278
Belgium,January,2004,0.00475648946025,0.0337564460977
Denmark,January,2004,0.0116259496915,0.0243819569562
Poland,January,2004,0.0154051478689,0.0352019918729
Switzerland,January,2004,0.00743164135166,0.0352742819177
Malta,January,2004,0.0589378682011,0.0
Greece,January,2004,-0.0140188277507,0.044290770848
Canada,July,2016,0.0100502662646,0.0496821599287
Lithuania,July,2016,-4.75656216143e-05,0.0
Slovenia,July,2016,-0.000750486630461,0.000324395910456
Germany,July,2016,0.0784436373528,0.105531659918
Spain,July,2016,0.00153865326542,0.0214274781737
Netherlands,July,2016,0.00761645684751,0.0324716541903
Hungary,July,2016,-0.0412044183999,0.0319707340883
France,July,2016,-0.0233229524116,0.0617722402633
Norway,July,2016,-0.000848753545148,0.00583332440324
USA (EOIR),July,2016,-0.00165370088927,0.0334143037916
Finland,July,2016,-0.0020259796061,0.00324990271307
Sweden,July,2016,-0.00535260243131,0.0198729674225
Australia,July,2016,-0.23826529653,0.360974209946
Bulgaria,July,2016,0.00583504939553,0.00851016123785
Czech Rep.,July,2016,0.0177632020603,0.027344173596
Portugal,July,2016,-0.00209880174117,0.00230451868834
Cyprus,July,2016,0.00031890378465,0.00547577607439
Austria,July,2016,-0.0154962926403,0.0262098625733
Japan,July,2016,0.0475076207741,0.107332961534
Luxembourg,July,2016,-5.45153191823e-05,0.00445456719395
Ireland,July,2016,0.0405881477695,0.0787774502542
USA (INS/DHS),July,2016,-0.00802119190532,0.0715875102057
Belgium,July,2016,-0.00105107392909,0.0188339779053
Denmark,July,2016,-0.00431150064823,0.0144646925175
Poland,July,2016,-0.0792820664582,0.128814974575
Croatia,July,2016,0.000791964380232,0.00152783174789
Switzerland,July,2016,-0.00177315481671,0.0262935462687
Italy,July,2016,0.00762255311918,0.0545266492105
Malta,July,2016,-0.00462924177926,0.0125395383628
United Kingdom of Great Britain and Northern Ireland,July,2016,-0.0161756417708,0.0674303302147
Iceland,July,2016,-0.00477017049757,0.00436475302272
Latvia,July,2016,-0.000141141126004,0.0
Greece,July,2016,-0.0367581945481,0.0309094771989
Rep. of Korea,July,2016,0.0126945376078,0.0593143174165
Canada,April,2016,-0.00907746077684,0.110166051454
Lithuania,April,2016,-0.000918999125569,0.00108735510319
Japan,April,2016,0.00790415736513,0.075947434381
Slovenia,April,2016,-0.000915906570393,0.000711990002456
Germany,April,2016,0.0544096327573,0.11680597753
Spain,April,2016,0.000555546760987,0.0321934074419
Netherlands,April,2016,-0.0081930500705,0.0242490762563
New Zealand,April,2016,-0.000828996751733,0.0
France,April,2016,-0.018015166995,0.0778206462776
Norway,April,2016,-0.0185230111932,0.0173839060321
USA (EOIR),April,2016,0.0156965302231,0.0622839444614
Finland,April,2016,-0.00676082247556,0.016347176371
Sweden,April,2016,-0.0362449986587,0.0613007800032
Australia,April,2016,-0.00152185721568,0.0293040077211
Bulgaria,April,2016,-0.00418159592106,0.0168666599302
Romania,April,2016,-2.9534109725e-05,0.000998427836925
Czech Rep.,April,2016,-0.000977529585839,0.0178186188762
Portugal,April,2016,0.00112606043787,0.00310125068135
Cyprus,April,2016,-0.00555848712353,0.0164181457933
Austria,April,2016,-0.0011611832326,0.0450434232453
Hungary,April,2016,0.0168211583222,0.0411819842597
Luxembourg,April,2016,0.00169559177148,0.00451154276445
Ireland,April,2016,-0.0231315949048,0.0832563219148
USA (INS/DHS),April,2016,-0.00353501789266,0.10008169968
Belgium,April,2016,-0.0119413777221,0.0258155988443
Poland,April,2016,-0.0279937983687,0.0674003562335
Croatia,April,2016,0.00272801966286,0.0035470410727
Switzerland,April,2016,-0.00436791063873,0.02344753072
Italy,April,2016,0.0239487698984,0.0771484404626
Malta,April,2016,-0.00200848555508,0.00484438301818
United Kingdom of Great Britain and Northern Ireland,April,2016,0.00548108443398,0.101520256655
Iceland,April,2016,-0.000445635530801,0.00129895089068
Denmark,April,2016,-0.00888041819529,0.0250701668317
Latvia,April,2016,0.000547931150804,0.000266483997318
Greece,April,2016,0.0119060849704,0.045602927135
Rep. of Korea,April,2016,-0.0123391425352,0.0688478075467
Canada,May,2016,-0.0221098283948,0.135414151183
Lithuania,May,2016,0.00014155275974,0.00121289284803
Japan,May,2016,0.031180638871,0.0935427640613
Slovenia,May,2016,-0.000258490214171,0.00123654244886
Germany,May,2016,0.0352139456419,0.111268673727
Spain,May,2016,0.0078610048726,0.0694787134461
New Zealand,May,2016,0.000731754141738,0.0
France,May,2016,-0.0230650238398,0.0612024088234
Norway,May,2016,-0.00849395331314,0.00866677166085
USA (EOIR),May,2016,0.0142793395398,0.0405522032214
Finland,May,2016,-0.00608877402215,0.0111581785583
Sweden,May,2016,-0.0178813869734,0.0661356122275
Australia,May,2016,-0.189700186977,0.296710148342
Bulgaria,May,2016,-5.72855981487e-05,0.0146169005168
Romania,May,2016,5.22084993554e-06,0.000893850463687
Czech Rep.,May,2016,-0.00188444304814,0.0143531988664
Portugal,May,2016,0.00169913473156,0.00303623050649
Cyprus,May,2016,0.000973925412224,0.0217213579052
Austria,May,2016,-0.0115383674662,0.0295646915863
Hungary,May,2016,0.0138411055177,0.0417101983425
Luxembourg,May,2016,0.00351112411181,0.0106269500937
Ireland,May,2016,-0.0187055662341,0.0538986699731
USA (INS/DHS),May,2016,0.0238453880438,0.0997458291079
Belgium,May,2016,-0.0130385299127,0.0398176667288
Poland,May,2016,-0.0150806241149,0.0440195183209
Croatia,May,2016,-0.000361155817716,0.00145664224409
Switzerland,May,2016,-0.00178077958881,0.0257105600704
Italy,May,2016,0.0194658057238,0.053186159502
Malta,May,2016,-0.000650556909633,0.00240222533096
Netherlands,May,2016,0.00114348058497,0.0253040940714
United Kingdom of Great Britain and Northern Ireland,May,2016,0.0253400621819,0.097698413705
Iceland,May,2016,0.00427686639696,0.00443580530431
Denmark,May,2016,-0.00582788837085,0.0276410718756
Latvia,May,2016,-8.8228726885e-05,3.32982597014e-05
Greece,May,2016,0.0200626866955,0.0731487230122
Rep. of Korea,May,2016,0.0174497015385,0.0721504318131
Canada,October,2014,-0.00691392858213,0.128072971359
Montenegro,October,2014,0.00109448091223,0.00725656136782
Lithuania,October,2014,0.0022610831609,0.0137740256483
Japan,October,2014,0.00937144351405,0.0437327841106
Slovenia,October,2014,0.000456236717749,0.00268114556463
Germany,October,2014,-0.0237995793411,0.0942013897894
Spain,October,2014,0.000850606339958,0.0164928274603
New Zealand,October,2014,0.0143804797856,0.0421688018573
Turkey,October,2014,-0.0113268655357,0.0538411069439
France,October,2014,0.000576524867709,0.0614246459348
Slovakia,October,2014,0.00796986346944,0.0161809966637
Norway,October,2014,-0.000923178665041,0.00930919824705
USA (EOIR),October,2014,-0.00844875323636,0.0327336412693
Finland,October,2014,0.00114339519071,0.0132258830963
Sweden,October,2014,0.00869628085161,0.0968772229135
Australia,October,2014,-0.0601636140238,0.198863461279
Bulgaria,October,2014,0.000667542747252,0.0106731255256
Romania,October,2014,-0.000321401654771,0.00356200177438
Czech Rep.,October,2014,0.00186379908459,0.0141677434482
Portugal,October,2014,-0.00115701105674,0.00299972124878
Cyprus,October,2014,-0.00315361501445,0.0201386518167
Liechtenstein,October,2014,-0.000173077581686,0.0004884780922
Austria,October,2014,0.00213086902549,0.0166446035034
Hungary,October,2014,0.0119659349823,0.0502993185745
Luxembourg,October,2014,0.00213068516674,0.00597150861902
Ireland,October,2014,-0.0190748554843,0.0621480707833
USA (INS/DHS),October,2014,0.0106047340092,0.117119808378
Belgium,October,2014,0.00313281031675,0.0451521917607
Denmark,October,2014,0.00862759492255,0.0337464799314
Poland,October,2014,0.00463204700641,0.0514482991614
Switzerland,October,2014,0.0117086272443,0.0545615537311
Estonia,October,2014,0.00123143685023,0.00195849614462
Italy,October,2014,0.0267634564381,0.0697221391424
Malta,October,2014,-0.00217979520846,0.00737597916209
Netherlands,October,2014,0.00183317457063,0.0345723123516
United Kingdom of Great Britain and Northern Ireland,October,2014,0.013764148989,0.135758676274
Iceland,October,2014,0.00150192796854,0.00215430624225
Latvia,October,2014,-0.00254903727578,0.0099253499548
Greece,October,2014,-0.00161231957519,0.0128806178967
Croatia,October,2014,0.00111533743325,0.00912402673007
Rep. of Korea,October,2014,-0.00525623892436,0.0358010214908
Canada,July,2015,-0.00487938847089,0.106415259821
Lithuania,July,2015,-0.00297483914868,0.00130097175457
Japan,July,2015,0.0309693425527,0.0706448676459
Slovenia,July,2015,-0.000171348730386,4.29900105499e-05
Germany,July,2015,-0.018509143786,0.0620152087863
Spain,July,2015,0.022644232604,0.0808884623168
Netherlands,July,2015,-4.46148321921e-06,0.0113219347928
France,July,2015,-0.0246337454432,0.071788156359
Norway,July,2015,-0.00187073875926,0.00533984052708
USA (EOIR),July,2015,-0.00936449668434,0.0346418846548
Finland,July,2015,0.00380305979288,0.0133942504363
Sweden,July,2015,0.00742812958698,0.0425146105315
Australia,July,2015,-0.0328139494848,0.149913525661
Bulgaria,July,2015,-0.00554613823103,0.00903266113919
Romania,July,2015,-0.00161255579741,0.00132554047353
Czech Rep.,July,2015,-0.03051745809,0.0578401099569
Portugal,July,2015,-0.000298105988119,0.0010172291886
Cyprus,July,2015,-0.00499793546194,0.0174121152686
Austria,July,2015,0.00132643096217,0.0246935566521
The former Yugoslav Rep. of Macedonia,July,2015,-0.00298128405111,0.00397342346409
Hungary,July,2015,0.0654970818315,0.185042379991
Luxembourg,July,2015,-0.000762243745581,0.00361755518752
Ireland,July,2015,-0.011699417995,0.0249532144015
USA (INS/DHS),July,2015,-0.0136397381695,0.0821342115239
Belgium,July,2015,0.000348766835704,0.0430733356801
Denmark,July,2015,-0.00640531034048,0.010493862785
Poland,July,2015,0.0435213555093,0.0651226727308
Switzerland,July,2015,4.78684939635e-05,0.0255143464066
Estonia,July,2015,0.000789433034789,0.0
Italy,July,2015,0.0248633547341,0.0662848821732
Malta,July,2015,0.00348811498806,0.00433145149182
United Kingdom of Great Britain and Northern Ireland,July,2015,-0.00961780125673,0.0912154172232
Iceland,July,2015,4.87006570386e-05,0.000170588137433
Latvia,July,2015,-0.00840887910707,0.0118460035988
Greece,July,2015,-0.00646176419883,0.0110066634732
Rep. of Korea,July,2015,0.0212752861287,0.0549061930703
Canada,August,2004,0.0198970916163,0.183163891483
Japan,August,2004,-0.00754844268956,0.0186529388733
Slovenia,August,2004,-0.00183105644327,0.00415626373048
Germany,August,2004,-0.0239894299341,0.119507330316
Spain,August,2004,-0.0245883281183,0.0739396902036
Netherlands,August,2004,0.000162813433114,0.0290337426871
New Zealand,August,2004,0.0207419446353,0.116860378731
France,August,2004,-0.00264540222809,0.0921368311012
Slovakia,August,2004,-0.0146832304354,0.0395281176807
Norway,August,2004,-0.0129468037485,0.114819523153
USA (EOIR),August,2004,0.00263614452961,0.1076413168
Finland,August,2004,-0.000527872887604,0.0441625293133
Sweden,August,2004,0.00638601455333,0.072623934792
Australia,August,2004,0.00744199108954,0.0871126215436
Czech Rep.,August,2004,-0.0110294776059,0.0240938266145
Portugal,August,2004,0.00239762431855,0.00570809718874
Cyprus,August,2004,0.00615185003739,0.0395599847333
Liechtenstein,August,2004,-0.00493606474678,0.00215054942645
Austria,August,2004,0.0152579263335,0.0470786150381
Hungary,August,2004,0.00821417025226,0.018058410107
United Kingdom of Great Britain and Northern Ireland,August,2004,-0.0155858398548,0.113464330793
Luxembourg,August,2004,-0.00233282691601,0.0111060155714
Ireland,August,2004,0.00589400011643,0.0353816980401
USA (INS/DHS),August,2004,0.00281710014091,0.0656720899023
Belgium,August,2004,0.00974568932431,0.0597715514124
Denmark,August,2004,0.000888181762726,0.0161146826967
Poland,August,2004,0.00458196163011,0.0125529355039
Switzerland,August,2004,-0.0175126838683,0.0675498448452
Malta,August,2004,0.00437993632688,0.0207200038805
Greece,August,2004,-0.0148389320448,0.0186140917884
Rep. of Korea,August,2004,0.00731274537042,0.0107752404748
Canada,October,2003,-0.00699637887673,0.0803533800058
Slovenia,October,2003,0.00104087524519,0.00883567835126
Germany,October,2003,0.00399456840412,0.0459813886518
Spain,October,2003,0.00860384367987,0.0276675012376
