Country,Month,Year,Average Policy Change, Standard Deviation
Malta,June,2016,0.00256089540919,0.00698461115452
United Kingdom of Great Britain and Northern Ireland,June,2016,-0.0227316882881,0.15174305381
Iceland,June,2016,0.00334787866771,0.0509532587099
Latvia,June,2016,0.000816426658365,0.00261300513548
Greece,June,2016,-0.0188173685214,0.0211093784986
Rep. of Korea,June,2016,-0.00907388576512,0.0332597319025
Canada,August,2001,0.0265579107899,0.20891192664
Slovenia,August,2001,-0.00380896142909,0.00967096481352
Germany,August,2001,0.0148095935628,0.0768762977174
Spain,August,2001,-0.00194390518655,0.0130709219889
Netherlands,August,2001,-0.0115551636626,0.0713881223779
New Zealand,August,2001,-0.0186377911485,0.0926724708875
France,August,2001,-0.0125048702856,0.0193065681822
Slovakia,August,2001,0.005057563787,0.0112553336502
Norway,August,2001,0.00868948408615,0.13237283966
USA (EOIR),August,2001,-0.05910761832,0.255568272005
Finland,August,2001,0.0298500000632,0.166490999483
Sweden,August,2001,0.030402588054,0.16236531187
Australia,August,2001,-0.00598894234586,0.0941627308023
Czech Rep.,August,2001,0.00645730757429,0.0891773122825
Portugal,August,2001,-0.000981511487257,0.00194107996572
Cyprus,August,2001,0.000178139876956,0.00403991737336
Liechtenstein,August,2001,-0.00214314840077,0.00180420580583
Austria,August,2001,-0.00840588123844,0.0516600489725
Hungary,August,2001,-0.000453640833757,0.0104379427373
United Kingdom of Great Britain and Northern Ireland,August,2001,0.0117771378352,0.0711344123441
Luxembourg,August,2001,-0.0142017469804,0.0666528025767
Ireland,August,2001,-5.30109013304e-05,0.0355650821525
USA (INS/DHS),August,2001,-0.0244412679248,0.041957457219
Belgium,August,2001,0.00184872826422,0.0659033068172
Poland,August,2001,-0.00103299892295,0.0135626748609
Switzerland,August,2001,0.00919682302663,0.14011954301
Iceland,August,2001,-0.000250015574814,0.00119435428668
Denmark,August,2001,-0.0108782700141,0.0553447056648
Greece,August,2001,0.00598072319228,0.0171031260991
Canada,October,2004,-0.0892662172121,0.212557205892
Slovenia,October,2004,0.00287306500833,0.0096977759447
Germany,October,2004,0.0349986732436,0.115544854429
Spain,October,2004,0.0185750118756,0.0347760627957
Netherlands,October,2004,-0.0571487564899,0.284918767731
New Zealand,October,2004,0.0350846567844,0.144885736879
Hungary,October,2004,-0.00493124668799,0.0155868448016
France,October,2004,-0.00694407045225,0.0486257341809
Slovakia,October,2004,0.00785551986929,0.0415604574451
Norway,October,2004,0.0225078782569,0.157749142814
USA (EOIR),October,2004,-0.0507809468313,0.261207302413
Finland,October,2004,-0.00217582510614,0.0106508752204
Sweden,October,2004,-0.0241134759994,0.056968695702
Australia,October,2004,-0.0281652484942,0.109281120439
Bulgaria,October,2004,0.00257378750433,0.00677030623338
Czech Rep.,October,2004,-0.0204797186559,0.150224117254
Portugal,October,2004,-0.00050331019908,0.00124403009747
Liechtenstein,October,2004,-0.0185236652486,0.0470076199435
Austria,October,2004,-0.00279775695707,0.0375622740326
Japan,October,2004,9.86839358125e-05,0.00207513386087
United Kingdom of Great Britain and Northern Ireland,October,2004,-0.00163544890446,0.0363552954952
Luxembourg,October,2004,-0.0014391766769,0.00513131055929
Ireland,October,2004,0.0144727175831,0.0868291020657
USA (INS/DHS),October,2004,0.0109034168681,0.0665411868589
Belgium,October,2004,0.0105314716688,0.166506963219
Denmark,October,2004,0.00756455721485,0.0854059264002
Poland,October,2004,0.0425956762717,0.199688520584
Switzerland,October,2004,-0.0493247280625,0.164287519694
Cyprus,October,2004,-0.0217772926032,0.0372135754299
Malta,October,2004,0.00152432875519,0.010741174576
Iceland,October,2004,-0.00100187453499,0.00206418447842
Greece,October,2004,0.0050135233992,0.0180096520418
Canada,February,2007,-0.0560676071579,0.270601777514
Slovenia,February,2007,-0.00211569564575,0.00281067073178
Germany,February,2007,-0.0312501101068,0.126107007739
Spain,February,2007,0.0104521713508,0.0576264520687
Netherlands,February,2007,0.0100724803745,0.120184016883
New Zealand,February,2007,0.00967466577128,0.0821093112088
Hungary,February,2007,-0.00384221006512,0.0100318955868
Cyprus,February,2007,0.00750877080535,0.0235843824303
France,February,2007,0.0138310546305,0.0353244080276
Slovakia,February,2007,-0.00997394643594,0.026045737625
Norway,February,2007,0.00846396658003,0.0716644067838
USA (EOIR),February,2007,-0.0635002100406,0.195839296418
Finland,February,2007,0.0270931347118,0.196610657222
Sweden,February,2007,-0.0431654039065,0.161981182849
Australia,February,2007,-0.0594977569106,0.192162750714
Bulgaria,February,2007,-0.00127230798336,0.0051637597368
Czech Rep.,February,2007,-0.00570534356518,0.0160115244683
Portugal,February,2007,-0.0272865726481,0.0923034247889
Liechtenstein,February,2007,7.64823607582e-05,0.000515217794982
Austria,February,2007,0.0414407907595,0.20079803596
Japan,February,2007,-0.00115851300823,0.00185411006765
Luxembourg,February,2007,-0.00354507092113,0.00611484832674
Ireland,February,2007,-0.0069135292326,0.0362362731964
USA (INS/DHS),February,2007,-0.00471700172382,0.253837346394
Belgium,February,2007,-0.00480316193903,0.088616933456
Denmark,February,2007,-0.000582243988038,0.0922672792868
Poland,February,2007,-0.0015548056227,0.0122793565915
Switzerland,February,2007,0.0283317830418,0.123985266259
Malta,February,2007,0.00377386901267,0.028690309138
United Kingdom of Great Britain and Northern Ireland,February,2007,0.0245937112667,0.188864032521
Iceland,February,2007,-1.38638628019e-05,0.00132033773625
Greece,February,2007,-0.000126529307752,0.0585211282668
Canada,December,2013,0.0317789237321,0.233638454056
Montenegro,December,2013,-0.00453839484309,0.0142643697481
Japan,December,2013,-0.0081749304529,0.0519408742205
Slovenia,December,2013,-0.000283148440624,0.00135310015436
Germany,December,2013,-0.045555953573,0.0996489299823
Spain,December,2013,-0.0156354406214,0.0776801728074
Netherlands,December,2013,0.0423544726737,0.203441273991
New Zealand,December,2013,-0.0147126180856,0.0381785444976
France,December,2013,0.015021461934,0.035075570216
Slovakia,December,2013,-0.000443557446422,0.00186278495022
Norway,December,2013,-0.0354931710379,0.086041511488
USA (EOIR),December,2013,-0.000967949326781,0.06492614525
Finland,December,2013,-0.000631751019837,0.00792902816988
Sweden,December,2013,-0.00902522848728,0.174383974063
Australia,December,2013,-0.0261614530849,0.180693221195
Bulgaria,December,2013,-0.00560167375263,0.0175019904939
Romania,December,2013,-0.00113190454901,0.00236416466278
Czech Rep.,December,2013,-0.0106073203499,0.036050978848
Portugal,December,2013,0.00600739754914,0.0293044745433
Cyprus,December,2013,-0.00120425103385,0.00273011506774
Liechtenstein,December,2013,0.0221524723879,0.0918366239719
Austria,December,2013,-0.000103798193634,0.0372930415327
Hungary,December,2013,-0.00732041207305,0.0324701875132
Luxembourg,December,2013,-0.00235579010885,0.00721575045896
Ireland,December,2013,-0.0001704852899,0.00416361851054
USA (INS/DHS),December,2013,0.00677198351345,0.221515724757
Belgium,December,2013,-0.0148517050732,0.0705283462813
Denmark,December,2013,-0.0129102191355,0.0529035353682
Poland,December,2013,-0.00107176443124,0.0236216175414
Croatia,December,2013,-0.0028403201589,0.0101890694075
Switzerland,December,2013,-0.00296391766717,0.0586001124224
Estonia,December,2013,-0.000779495879863,0.00082632305973
Italy,December,2013,-0.0134121450386,0.0544973425248
Malta,December,2013,-0.00820963011776,0.0140455546233
United Kingdom of Great Britain and Northern Ireland,December,2013,0.0368390025204,0.177679780774
Iceland,December,2013,0.000471023377103,0.00230355257839
Greece,December,2013,-0.000678877388978,0.0130087098105
Rep. of Korea,December,2013,0.00140464559195,0.0124318021304
Canada,November,2014,-0.0208412087885,0.17582421884
Montenegro,November,2014,0.00113449313998,0.00340312333033
Lithuania,November,2014,0.00170266765594,0.00505776812581
Serbia and Kosovo: S/RES/1244 (1999),November,2014,-0.000216053631836,0.0129074074128
Slovenia,November,2014,-0.00138617650577,0.00134570581092
Germany,November,2014,-0.0408037699733,0.184728158379
Spain,November,2014,0.00268654607656,0.0074876011551
Netherlands,November,2014,0.00449966658151,0.0745958057661
New Zealand,November,2014,-0.00123758954817,0.00450180222483
Hungary,November,2014,0.00856850259748,0.0409088502846
France,November,2014,0.00199015854705,0.0336730795217
Slovakia,November,2014,0.000240526257463,0.00159330483224
Norway,November,2014,0.0077511394853,0.1146352693
USA (EOIR),November,2014,-0.00589388756425,0.0355352827548
Finland,November,2014,0.0029225407005,0.0329974685137
Sweden,November,2014,-0.0264268349217,0.188542244485
Australia,November,2014,-0.0211516304517,0.316954512231
Bulgaria,November,2014,0.00183733623303,0.0059100571948
Romania,November,2014,-0.00635885501972,0.0237228581403
Czech Rep.,November,2014,-0.00110569963243,0.00487197775105
Portugal,November,2014,0.000304235824121,0.00348405470828
Cyprus,November,2014,0.000607258970363,0.00225998993118
Liechtenstein,November,2014,-7.06506584641e-05,0.00141309569886
Austria,November,2014,-0.00051018327134,0.0240664979267
Japan,November,2014,-0.00908268444967,0.0307357234947
Luxembourg,November,2014,0.00270654686467,0.0121710585253
Ireland,November,2014,0.00054819204499,0.00464280060461
USA (INS/DHS),November,2014,-0.0408295586925,0.208907526011
Belgium,November,2014,-0.00541251747395,0.075367216681
Denmark,November,2014,-0.0197337346954,0.0917957840291
Poland,November,2014,0.000710423932348,0.0114675090833
Croatia,November,2014,-0.000716298991645,0.00312675901135
Switzerland,November,2014,0.0152166105377,0.12608555682
Estonia,November,2014,-4.63939323915e-05,0.00212432710407
Italy,November,2014,-9.73239393528e-05,0.0433828396928
Malta,November,2014,-0.000272236726424,0.00500776055904
United Kingdom of Great Britain and Northern Ireland,November,2014,0.00533962235632,0.192582099182
Iceland,November,2014,-0.00182962252306,0.00146165296427
Latvia,November,2014,-0.00233439003609,0.0031625461658
Greece,November,2014,-0.00586116614576,0.0262864905892
Rep. of Korea,November,2014,0.00253267860895,0.00956482219303
Canada,August,2016,0.0103548331958,0.259101787165
Lithuania,August,2016,0.00197661139568,0.00471560540794
Japan,August,2016,0.00501945564262,0.0655658969149
Slovenia,August,2016,0.00057103990751,0.00225625373826
Germany,August,2016,0.0674800570745,0.124951527619
Spain,August,2016,-0.00300163435166,0.00715712726682
Netherlands,August,2016,0.00583267508265,0.0170552481546
New Zealand,August,2016,-0.017175503014,0.0726482330037
France,August,2016,-0.0146023281495,0.0607263487616
Slovakia,August,2016,0.00127049793504,0.00231794161666
Norway,August,2016,-0.0120623911115,0.12842365575
USA (EOIR),August,2016,-0.0062080376961,0.0151972786717
Finland,August,2016,-0.000199503445814,0.0437308185816
Sweden,August,2016,-0.015964870729,0.0959783316117
Bulgaria,August,2016,0.00484660736389,0.0116322465696
Romania,August,2016,0.00740430824641,0.0371392701836
Czech Rep.,August,2016,-0.000381914551181,0.00183510458397
Portugal,August,2016,-0.000212586958448,0.00362640597935
Cyprus,August,2016,-0.000454439877738,0.00426022425269
Liechtenstein,August,2016,-0.00678226477627,0.0196813596211
Austria,August,2016,-0.000659076968095,0.0112605777348
Hungary,August,2016,-0.0240558512062,0.0571070193228
Luxembourg,August,2016,0.000551834833281,0.00489239731328
Ireland,August,2016,0.00157850814951,0.00446364401081
USA (INS/DHS),August,2016,-0.0480082149343,0.258613931078
Belgium,August,2016,0.00582129788028,0.0807798914842
Denmark,August,2016,0.00094615125967,0.0700190320524
Poland,August,2016,-0.0146799745227,0.0483605493795
Switzerland,August,2016,0.0163764564805,0.213222986255
Estonia,August,2016,-0.000489330997174,0.00157699543387
Italy,August,2016,-0.0175670483173,0.0374286082559
Malta,August,2016,-0.00114343960417,0.00985010336283
United Kingdom of Great Britain and Northern Ireland,August,2016,-0.0284318075654,0.139741337254
Iceland,August,2016,-0.00326800720372,0.0195113630237
Latvia,August,2016,0.00041078822219,0.00393306357374
Greece,August,2016,-0.00828357211452,0.0143951929714
Croatia,August,2016,3.67806072623e-05,0.00253520211636
Rep. of Korea,August,2016,-0.00880957833887,0.0260408593931
Canada,September,2012,-0.0718627528887,0.234316385324
Montenegro,September,2012,0.0448286832863,0.124973855961
Japan,September,2012,0.00684939666887,0.0358897387851
Slovenia,September,2012,0.0201627743078,0.0808806506609
Germany,September,2012,0.0141639614204,0.0965666764318
Spain,September,2012,0.00818667322808,0.0625952894418
Netherlands,September,2012,0.0122913519476,0.138294436719
New Zealand,September,2012,0.0537293819069,0.212936969518
France,September,2012,-0.0219196799129,0.0330992486294
Slovakia,September,2012,-0.00151093484931,0.00565096903778
Norway,September,2012,-0.0125409619974,0.0887394315035
USA (EOIR),September,2012,-0.00748538190026,0.127931418497
Finland,September,2012,-0.0104847727314,0.0347909815353
Sweden,September,2012,-0.0108004706167,0.216693560617
Australia,September,2012,-0.0673873844159,0.159451015009
Bulgaria,September,2012,-0.000590788753616,0.00420993451071
Romania,September,2012,-0.0104315662184,0.0426168640407
Czech Rep.,September,2012,0.00225186346203,0.0104340691022
Portugal,September,2012,-0.00117152110986,0.00337880446271
Cyprus,September,2012,-0.00124791974832,0.00589511081807
Liechtenstein,September,2012,0.00165327244979,0.00441763320382
Austria,September,2012,0.00644961122428,0.0430129947423
Hungary,September,2012,-0.00155042835042,0.00345646953757
Luxembourg,September,2012,-0.00817783356978,0.0227752530793
Ireland,September,2012,-0.000534229149215,0.00228773855815
USA (INS/DHS),September,2012,-0.015343225454,0.13365134085
Belgium,September,2012,0.00391806017125,0.101632792121
Poland,September,2012,0.0151688880844,0.0444387908438
Croatia,September,2012,0.00143084696038,0.00614439719023
Switzerland,September,2012,0.000390090295923,0.114799927228
Estonia,September,2012,-0.00127365025802,0.00133277187419
Italy,September,2012,0.00235372195247,0.0214585310181
Malta,September,2012,0.0129930223247,0.0189144519902
United Kingdom of Great Britain and Northern Ireland,September,2012,-0.0183977625849,0.143210498014
Iceland,September,2012,-0.00045223910942,0.00176139264759
Denmark,September,2012,-0.000325771797125,0.0307211909487
Latvia,September,2012,0.000200442380097,0.0013420185238
Greece,September,2012,-0.00288202282314,0.0123997371441
Rep. of Korea,September,2012,-0.0013348072357,0.00320769680596
Canada,December,2002,0.023016087642,0.214693734875
Slovenia,December,2002,0.000751556970232,0.00532633635267
Germany,December,2002,-0.0075192500593,0.0474337483573
Spain,December,2002,-0.000860728265237,0.0100913270376
Netherlands,December,2002,-0.00814660921673,0.0220186380424
New Zealand,December,2002,-0.00717199855361,0.0261894570421
Hungary,December,2002,-0.00372239572394,0.00665621653853
France,December,2002,0.0228493917983,0.0892407963107
Slovakia,December,2002,-0.00902837348384,0.04146298305
Norway,December,2002,0.0163297975349,0.12346270862
USA (EOIR),December,2002,-0.0188286405591,0.188580868793
Finland,December,2002,-0.00372539444008,0.0232135810509
Sweden,December,2002,-0.00488803568288,0.160642443662
Australia,December,2002,-0.0164031266222,0.0836621379002
Czech Rep.,December,2002,-0.00344072872153,0.0903402033584
Portugal,December,2002,-0.00063189980815,0.00321780046195
Cyprus,December,2002,0.00451214629039,0.0113605698883
Liechtenstein,December,2002,-0.0114800682612,0.0336282802484
Austria,December,2002,0.0113815553863,0.0848025100978
Japan,December,2002,0.000233813646395,0.0022276875586
Luxembourg,December,2002,-0.000755675200222,0.0128381889612
Ireland,December,2002,0.00588503716356,0.0282159583071
USA (INS/DHS),December,2002,0.00571119601321,0.0296765804381
Belgium,December,2002,-0.0103520534239,0.0491762631688
Denmark,December,2002,0.00171481287942,0.0619925172686
Poland,December,2002,-0.00150790789712,0.00861954544614
Switzerland,December,2002,-0.0553240452952,0.166686446602
United Kingdom of Great Britain and Northern Ireland,December,2002,-0.0354365542336,0.161008995418
Iceland,December,2002,-1.76812320365e-05,0.00248675529466
Greece,December,2002,-0.00108393270089,0.00874766350601
Canada,May,2010,-0.117185486874,0.256925612689
Lithuania,May,2010,0.00570658666351,0.0118790963897
Slovenia,May,2010,0.00232405197449,0.00464598490561
Germany,May,2010,-0.00914104713825,0.0765741696766
Spain,May,2010,-0.001007584873,0.00613699747151
Netherlands,May,2010,0.0118410139013,0.195830772041
New Zealand,May,2010,0.00465843835074,0.0294628374859
Hungary,May,2010,-0.00112918083603,0.00985322095464
France,May,2010,-0.00815065522355,0.0679015891014
Slovakia,May,2010,0.001062331592,0.00414630699174
Norway,May,2010,-0.0116140211338,0.0940985775923
USA (EOIR),May,2010,0.022737736792,0.246611686938
Finland,May,2010,-0.0175851947637,0.13949286766
Sweden,May,2010,0.00820538298112,0.16462497839
Australia,May,2010,-0.0103182429282,0.0894182574032
Bulgaria,May,2010,-0.00174175859205,0.00398194851028
Romania,May,2010,0.00126405677707,0.00343434113613
Czech Rep.,May,2010,0.00247551209852,0.0104731549727
Portugal,May,2010,0.00116274855007,0.00523923135385
Cyprus,May,2010,9.04020830073e-05,0.00534597013305
Liechtenstein,May,2010,-0.0140447863755,0.0263261296142
Austria,May,2010,0.00342800250313,0.0154917010186
Japan,May,2010,0.00297537887922,0.00560945704097
Luxembourg,May,2010,-0.00142884550933,0.0115896640597
Ireland,May,2010,-0.000449227483041,0.00602611731604
USA (INS/DHS),May,2010,0.0204736587077,0.189793246708
Belgium,May,2010,-0.011345088494,0.207560929514
Denmark,May,2010,-0.00659164479309,0.0698964623109
Poland,May,2010,0.00151895055159,0.0108705618143
Switzerland,May,2010,-0.00921278547796,0.0412778692524
Italy,May,2010,0.00784752806067,0.0257437245595
Malta,May,2010,-0.00030864134326,0.000944455471434
United Kingdom of Great Britain and Northern Ireland,May,2010,0.0237909727061,0.175595426426
Iceland,May,2010,0.110878209464,0.157299555103
Greece,May,2010,0.0114245418174,0.0287930930232
Rep. of Korea,May,2010,0.000196373704099,0.00244887438819
Canada,March,2013,-0.0673693225219,0.238663536515
Slovenia,March,2013,0.000276766071434,0.00251861965125
Germany,March,2013,-0.0248277536751,0.0627315173063
Spain,March,2013,-0.00292059118678,0.0223085056158
Netherlands,March,2013,0.00956280487089,0.183475904794
New Zealand,March,2013,0.0368515022589,0.133950114119
Hungary,March,2013,0.0241646707567,0.0432098971192
Cyprus,March,2013,-0.000664991407009,0.0037837736189
France,March,2013,0.0120325339686,0.0501771304994
Slovakia,March,2013,-0.00735930668579,0.0230210705814
Norway,March,2013,-0.00598658548903,0.0427466754482
USA (EOIR),March,2013,0.0298527145138,0.185645817353
Finland,March,2013,0.000775526568209,0.0272012073649
Sweden,March,2013,0.0052925884695,0.0953921870195
Australia,March,2013,-0.0217698587717,0.169371800772
Bulgaria,March,2013,0.00526346301347,0.0245277988659
Romania,March,2013,1.59245188685e-05,0.00352565036485
Czech Rep.,March,2013,0.0174315665017,0.0665938476801
Portugal,March,2013,-0.000366216294897,0.00254012575776
Liechtenstein,March,2013,-0.00132882977742,0.00201576707664
Austria,March,2013,-0.0112532560991,0.17194328225
Japan,March,2013,-0.00245565380383,0.00647970751067
Luxembourg,March,2013,-0.00290005330246,0.0140740274424
Ireland,March,2013,-0.000819248598653,0.0027861708908
USA (INS/DHS),March,2013,0.020891612922,0.196829677534
Belgium,March,2013,-0.00572733663252,0.046975952089
Denmark,March,2013,-0.025397418906,0.150419164906
Poland,March,2013,0.00482679137097,0.02870954332
Croatia,March,2013,-7.20558275318e-06,0.0075114233877
Switzerland,March,2013,-0.0266192843411,0.154520988485
Estonia,March,2013,-0.000470399725667,0.000198837924758
Italy,March,2013,0.00344841121626,0.0279087829748
Malta,March,2013,0.00173966293011,0.00530946949018
United Kingdom of Great Britain and Northern Ireland,March,2013,0.0214272162591,0.181417644239
Iceland,March,2013,0.010457528961,0.0377896492244
Greece,March,2013,-0.0102761206651,0.0204465971031
Rep. of Korea,March,2013,-0.00125678785098,0.0029081516144
Canada,April,2003,-0.0485234163431,0.253623043687
Japan,April,2003,0.00112596849751,0.00297378813526
Slovenia,April,2003,0.00217815874442,0.00709756271146
Germany,April,2003,-0.0160477198015,0.200822693363
Spain,April,2003,-0.00698532292456,0.0148630872544
Netherlands,April,2003,-0.00612191306351,0.10015810733
New Zealand,April,2003,0.00506109467431,0.0271265436845
France,April,2003,0.0209793376973,0.0346798195422
Slovakia,April,2003,0.00988133670256,0.0203990415659
Norway,April,2003,-0.0174941492335,0.0776291016804
USA (EOIR),April,2003,-0.0053878994166,0.252581586894
Finland,April,2003,0.00602630981715,0.03041902678
Sweden,April,2003,0.000680470470299,0.0906995565053
Australia,April,2003,-0.00248816061311,0.133943243747
Czech Rep.,April,2003,0.00334349060714,0.05344509037
Portugal,April,2003,0.00238160208968,0.00347217309124
Liechtenstein,April,2003,-0.000668636355019,0.00264197267773
Austria,April,2003,-0.000148214066068,0.0620931712187
Hungary,April,2003,-0.00173535228079,0.0101019418186
Luxembourg,April,2003,0.00174944758175,0.00554805431152
Ireland,April,2003,-0.011582962221,0.0689786826083
USA (INS/DHS),April,2003,0.0020756743695,0.0359474811072
Belgium,April,2003,0.00248547039496,0.0158021411946
Denmark,April,2003,-0.0151065798566,0.0794397373433
Poland,April,2003,-0.00541038030432,0.0130170345499
Switzerland,April,2003,-0.000988000312857,0.0425012905965
Cyprus,April,2003,-0.00144052739676,0.00331167422209
Malta,April,2003,-0.00171388701366,0.0094948380424
United Kingdom of Great Britain and Northern Ireland,April,2003,-0.0184258970725,0.104839921897
Iceland,April,2003,0.00138877586995,0.00193837181769
Greece,April,2003,0.00468996502935,0.0227327455627
Canada,January,2004,0.0132241625938,0.216230094523
Slovenia,January,2004,-0.0156830599113,0.0732160485156
Germany,January,2004,-0.010257109098,0.153835657825
Spain,January,2004,0.00908363270403,0.05555354866
Netherlands,January,2004,0.0191593180612,0.0877033144886
New Zealand,January,2004,0.000563540155449,0.0346368608976
Hungary,January,2004,-0.00634517397369,0.0367007368987
France,January,2004,-0.00328097678072,0.0685538441459
Slovakia,January,2004,-0.00387744100375,0.035809281151
Norway,January,2004,-0.0216581746801,0.0421307639623
USA (EOIR),January,2004,-0.0121223650197,0.212936493858
Finland,January,2004,-0.0352366548311,0.158863792856
Sweden,January,2004,-0.0103086165222,0.0869380692602
Australia,January,2004,-0.00471838872237,0.0298023450111
Bulgaria,January,2004,-0.00602274719643,0.0150665297547
Czech Rep.,January,2004,-0.0126620403752,0.0434761557642
Portugal,January,2004,0.00017080512307,0.00191666283352
Liechtenstein,January,2004,-0.010721129214,0.029728493669
Austria,January,2004,-0.025656908927,0.0446495638053
Japan,January,2004,0.0015305418815,0.0035287396188
Luxembourg,January,2004,-0.000831789910852,0.00575318417421
Ireland,January,2004,1.41104599537e-05,0.0428033937683
USA (INS/DHS),January,2004,0.0069162226914,0.0360612392171
Belgium,January,2004,0.0186088630047,0.0915397686218
Denmark,January,2004,0.0246478931434,0.113227024947
Poland,January,2004,-0.0126826333971,0.0822995782276
Switzerland,January,2004,-0.000661652510763,0.0980955420294
Cyprus,January,2004,-0.0298515006937,0.094191014013
Malta,January,2004,0.00110133992014,0.0211220183361
United Kingdom of Great Britain and Northern Ireland,January,2004,-0.0252675385828,0.154561918965
Iceland,January,2004,-0.00378599343153,0.00839036127041
Greece,January,2004,-0.00711297057977,0.0123855295606
Canada,July,2016,-0.0146790432905,0.175796016386
Lithuania,July,2016,-7.37607985994e-05,0.000498659101764
Japan,July,2016,0.00130519788236,0.0598231079275
Slovenia,July,2016,0.000461979664698,0.00299574749152
Germany,July,2016,0.0625026181517,0.146362110667
Spain,July,2016,-0.00153840348676,0.0111314357631
New Zealand,July,2016,-0.0107730613892,0.0551935451952
France,July,2016,-0.0175580886482,0.0482036826692
Slovakia,July,2016,-0.00777648026379,0.0189390598363
Norway,July,2016,-0.0180377185348,0.130853123336
USA (EOIR),July,2016,0.00256771198464,0.0207146583992
Finland,July,2016,-0.00260528675884,0.049054529344
Sweden,July,2016,-0.0228740420628,0.160988834149
Australia,July,2016,-0.041130981907,0.0706824390904
Bulgaria,July,2016,0.00158283424473,0.00399964027851
Romania,July,2016,-0.000221379413358,0.0016705879824
Czech Rep.,July,2016,-0.00184743464401,0.00491753770938
Portugal,July,2016,0.000264162594956,0.00251340318705
Cyprus,July,2016,0.000723540279868,0.00288816079143
Liechtenstein,July,2016,-0.00460274039901,0.0149606277342
Austria,July,2016,-0.00885680430114,0.021248121777
Hungary,July,2016,0.00567403589564,0.0952779029382
Luxembourg,July,2016,-0.000683394841642,0.00416918130736
Ireland,July,2016,-0.000391578738489,0.00187027248461
USA (INS/DHS),July,2016,-0.00991075070857,0.258062179136
Belgium,July,2016,-0.021670481492,0.0844824978529
Denmark,July,2016,-0.0124414671929,0.0443256565435
Poland,July,2016,-0.00840717435378,0.0309489499921
Croatia,July,2016,0.000271957589568,0.0017344793453
Switzerland,July,2016,-0.00225621626831,0.124776800387
Estonia,July,2016,-0.000929866974906,0.00167452291509
Italy,July,2016,0.00302506055268,0.034859406848
Malta,July,2016,-0.00112711998878,0.00711602799996
Netherlands,July,2016,0.00299541411564,0.0121155623681
United Kingdom of Great Britain and Northern Ireland,July,2016,-0.017694749657,0.14926155976
Iceland,July,2016,-0.00457721513901,0.0202067480248
Latvia,July,2016,0.000577964417523,0.00193386116646
Greece,July,2016,-0.012633552681,0.0168367135955
Rep. of Korea,July,2016,-0.00900854505574,0.0283806200913
Canada,April,2016,-0.0302275927063,0.227363759671
Montenegro,April,2016,-0.00144528330289,0.00385794492655
Lithuania,April,2016,-0.00135771846743,0.003408872346
Slovenia,April,2016,-0.000958096343014,0.0015733097532
Germany,April,2016,0.0425138255514,0.0884049970623
Spain,April,2016,0.000774122085249,0.0223015122535
Netherlands,April,2016,-0.00336851283011,0.0144135947911
New Zealand,April,2016,0.000704665410444,0.00551718429055
Hungary,April,2016,-0.00394188747511,0.0378044378587
France,April,2016,-0.015526186194,0.0469964338269
Slovakia,April,2016,0.00731613881593,0.0265264824931
Norway,April,2016,0.00684714906656,0.168049744379
USA (EOIR),April,2016,-0.00143657496883,0.0314763827258
Finland,April,2016,0.00239564945548,0.0448546032524
Sweden,April,2016,-0.028107438836,0.118475633602
Australia,April,2016,0.00533439111615,0.122783833738
Bulgaria,April,2016,-0.00110589645,0.00884601151454
Romania,April,2016,-0.0512949461062,0.200264557697
Czech Rep.,April,2016,0.00332202880782,0.0131751302731
Portugal,April,2016,-0.0108179421129,0.046144249193
Cyprus,April,2016,-0.00123011965925,0.00549395986447
Liechtenstein,April,2016,-0.00147749857119,0.00369822099351
Austria,April,2016,-0.00360962969873,0.0384185453319
Japan,April,2016,0.0129068919123,0.0536989865101
Luxembourg,April,2016,-0.0150622123712,0.0872171902234
Ireland,April,2016,-0.00134586247989,0.00245762920618
USA (INS/DHS),April,2016,-0.0282930723485,0.214490521351
Belgium,April,2016,0.00159287022271,0.081178000275
Denmark,April,2016,-0.0062649699507,0.0432758435482
Poland,April,2016,0.00104748851759,0.0648858707623
Croatia,April,2016,-0.00324908513744,0.0218995723677
Switzerland,April,2016,-0.0130490231636,0.215831837144
Estonia,April,2016,0.000810559603066,0.00239184516169
Italy,April,2016,0.00408116515695,0.0282931119567
Malta,April,2016,-0.00126083684186,0.00314826298635
United Kingdom of Great Britain and Northern Ireland,April,2016,-0.0112537958406,0.161831912888
Iceland,April,2016,-0.0178646200602,0.0462085522106
Latvia,April,2016,-0.000433531453558,0.00141564405554
Greece,April,2016,-0.00628976215851,0.0587141447876
Rep. of Korea,April,2016,-0.00187584164734,0.0165587622508
Canada,May,2016,-0.0662084815589,0.220147058964
Lithuania,May,2016,-0.000878168101055,0.00263523968648
Slovenia,May,2016,-0.000114715115849,0.00197584975948
Germany,May,2016,0.0354492466936,0.126977491347
Spain,May,2016,-0.000901555630193,0.0225842689165
New Zealand,May,2016,-0.000155814551064,0.00302222749297
Hungary,May,2016,-0.00675862623959,0.0317641044829
France,May,2016,-0.0168301857622,0.0640952080093
Slovakia,May,2016,-0.00445818419374,0.0144588709956
Norway,May,2016,0.026071522779,0.177908765611
USA (EOIR),May,2016,0.00623101712324,0.0309567354641
Finland,May,2016,-0.00234887311005,0.0428048787495
Sweden,May,2016,0.00485969065233,0.159175648296
Australia,May,2016,-0.0599214647289,0.0917849403638
